    
   BASELINE = 1    , complete set with tolerances for, detector distribution, bare channel, constant laser position
   EX_POW (W), SPOT_DIA, N_LENS, LENS_DIA (um), TOL (um), EFL (um), PDMS_LENS_DET (um), WD_PDMS, ANG, X_SHIFT, DIFF_X, DET_RAD (um), EX_DET_R, EX_DET_F, EX_SPOT_R, EX_SPOT_F, SPOT_DET_R, SPOT_DET_F, THETA, SNR
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 260.591836, 0          , 0          , 35          , .0009396545 , 2141         , 143987800    , 55.12415, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 324       , 0          , 0          , 35          , .0009396545 , 2235         , 150309500    , 56.42693, -1    
 , ,, , , ,120             
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 25        , 0          , 0          , 5635        , 124.2209    , 906          , 60930970     , 35.03515, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 47.0204081, 0          , 0          , 5635        , 124.2209    , 1668         , 112177600    , 48.21018, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 75.9387755, 0          , 0          , 5635        , 124.2209    , 1801         , 121122200    , 50.22309, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 111.755102, 0          , 0          , 5635        , 124.2209    , 1804         , 121323900    , 50.2678 , -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 154.469387, 0          , 0          , 5635        , 124.2209    , 1806         , 121458300    , 50.2976 , -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 204.081632, 0          , 0          , 5635        , 124.2209    , 1807         , 121525500    , 50.31249, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 260.591836, 0          , 0          , 5635        , 124.2209    , 1935         , 130133200    , 52.19326, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 324       , 0          , 0          , 5635        , 124.2209    , 2142         , 144054300    , 55.13812, -1    
 , ,, , , ,170             
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 170              , 351.25    , 50.9879 , 449      , 0          , 25        , 0          , 0          , 5350        , 124.7489    , 922          , 62006900     , 35.35326, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 170              , 351.25    , 50.9879 , 449      , 0          , 47.0204081, 0          , 0          , 5350        , 124.7489    , 1583         , 106460200    , 46.89009, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 170              , 351.25    , 50.9879 , 449      , 0          , 75.9387755, 0          , 0          , 5350        , 124.7489    , 1781         , 119776300    , 49.92423, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 170              , 351.25    , 50.9879 , 449      , 0          , 111.755102, 0          , 0          , 5350        , 124.7489    , 1795         , 120717800    , 50.13357, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 170              , 351.25    , 50.9879 , 449      , 0          , 154.469387, 0          , 0          , 5350        , 124.7489    , 1798         , 120919500    , 50.17834, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 170              , 351.25    , 50.9879 , 449      , 0          , 204.081632, 0          , 0          , 5350        , 124.7489    , 1799         , 120986800    , 50.19326, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 170              , 351.25    , 50.9879 , 449      , 0          , 260.591836, 3          , .0000055826, 5376        , 125.0342    , 1817         , 122197900    , 50.46124, .21E14
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 170              , 351.25    , 50.9879 , 449      , 0          , 324       , 11         , .0002561502, 5385        , 124.0641    , 1993         , 134032800    , 53.02976, .52E12
 , ,, , , ,220             
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 220              , 401.25    , 47.33967, 449      , 0          , 25        , 0          , 0          , 5172        , 133.8889    , 806          , 54205500     , 32.98638, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 220              , 401.25    , 47.33967, 449      , 0          , 47.0204081, 0          , 0          , 5172        , 133.8889    , 1443         , 97045310     , 44.65106, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 220              , 401.25    , 47.33967, 449      , 0          , 75.9387755, 0          , 0          , 5172        , 133.8889    , 1723         , 115876000    , 49.05001, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 220              , 401.25    , 47.33967, 449      , 0          , 111.755102, 0          , 0          , 5172        , 133.8889    , 1761         , 118431600    , 49.62406, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 220              , 401.25    , 47.33967, 449      , 0          , 154.469387, 0          , 0          , 5172        , 133.8889    , 1775         , 119373100    , 49.83432, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 220              , 401.25    , 47.33967, 449      , 0          , 204.081632, 0          , 0          , 5172        , 133.8889    , 1775         , 119373100    , 49.83432, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 220              , 401.25    , 47.33967, 449      , 0          , 260.591836, 1          , .02319544  , 5172        , 133.8889    , 1777         , 119507600    , 49.8643 , .51E10
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 220              , 401.25    , 47.33967, 449      , 0          , 324       , 228        , 6.639929   , 5165        , 130.9341    , 1884         , 126703500    , 51.4498 , .190E8
 , ,, , , ,270             
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 270              , 451.25    , 44.07418, 449      , 0          , 25        , 0          , 0          , 4285        , 126.8175    , 652          , 43848530     , 29.58781, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 270              , 451.25    , 44.07418, 449      , 0          , 47.0204081, 0          , 0          , 4285        , 126.8175    , 1295         , 87091780     , 42.18333, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 270              , 451.25    , 44.07418, 449      , 0          , 75.9387755, 0          , 0          , 4285        , 126.8175    , 1598         , 107469200    , 47.12509, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 270              , 451.25    , 44.07418, 449      , 0          , 111.755102, 0          , 0          , 4285        , 126.8175    , 1683         , 113185700    , 48.4403 , -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 270              , 451.25    , 44.07418, 449      , 0          , 154.469387, 0          , 0          , 4285        , 126.8175    , 1718         , 115539500    , 48.9741 , -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 270              , 451.25    , 44.07418, 449      , 0          , 204.081632, 0          , 0          , 4285        , 126.8175    , 1728         , 116212000    , 49.12583, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 270              , 451.25    , 44.07418, 449      , 0          , 260.591836, 0          , 0          , 4285        , 126.8175    , 1731         , 116413800    , 49.17127, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 270              , 451.25    , 44.07418, 449      , 0          , 324       , 28         , .0000970349, 4300        , 127.7837    , 1832         , 123206000    , 50.68377, .12E13
 , ,, , , ,320             
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 320              , 501.25    , 41.15235, 449      , 0          , 25        , 0          , 0          , 2903        , 93.6775     , 459          , 30868770     , 24.74222, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 320              , 501.25    , 41.15235, 449      , 0          , 47.0204081, 0          , 0          , 2903        , 93.6775     , 1131         , 76062250     , 39.30363, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 320              , 501.25    , 41.15235, 449      , 0          , 75.9387755, 0          , 0          , 2903        , 93.6775     , 1491         , 100273000    , 45.4284 , -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 320              , 501.25    , 41.15235, 449      , 0          , 111.755102, 0          , 0          , 2903        , 93.6775     , 1609         , 108208800    , 47.29685, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 320              , 501.25    , 41.15235, 449      , 0          , 154.469387, 0          , 0          , 2903        , 93.6775     , 1677         , 112781900    , 48.34835, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 320              , 501.25    , 41.15235, 449      , 0          , 204.081632, 0          , 0          , 2903        , 93.6775     , 1708         , 114866600    , 48.82203, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 320              , 501.25    , 41.15235, 449      , 0          , 260.591836, 0          , 0          , 2903        , 93.6775     , 1714         , 115270100    , 48.91332, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 320              , 501.25    , 41.15235, 449      , 0          , 324       , 0          , 0          , 2903        , 93.6775     , 1729         , 116279000    , 49.14098, -1    
 , , ,150        , 20    
 , ,, , , ,20              
   .0004    ,         25, 2.21      , 150        , 20    , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 25        , 0          , 0          , 10          , .0004757763 , 1            , 67253.16     , 1.145934, -1    
   .0004    ,         25, 2.21      , 150        , 20    , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 47.0204081, 0          , 0          , 10          , .0004757763 , 61           , 4102440      , 8.959011, -1    
   .0004    ,         25, 2.21      , 150        , 20    , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 75.9387755, 0          , 0          , 10          , .0004757763 , 1257         , 84537090     , 41.53074, -1    
