  
 LENS DETECTOR DISTRIBUTION, CONSTANT LASER POSITION, BARE channel, bare ball, CY5 fluorophore, with media/coating definitions, new excitation spot/emission calculations
 EX_POW (W), SPOT_DIA, N_LENS, LENS_DIA (um), EFL (um), PDMS_LENS_DET (um), WD_PDMS, ANG, X_SHIFT, DIFF_X, DET_RAD (um), EX_DET_R, EX_DET_F, EX_SPOT_R, EX_SPOT_F, SPOT_DET_R, SPOT_DET_F, THETA, SNR
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 100       , 0          , 0          , 7620        , 127.9921    , 1241         , 83460690     , 41.25345, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 121       , 0          , 0          , 7620        , 127.9921    , 1241         , 83460690     , 41.25345, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 144       , 0          , 0          , 7620        , 127.9921    , 1241         , 83460690     , 41.25345, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 169       , 0          , 0          , 7620        , 127.9921    , 1241         , 83460690     , 41.25345, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 196       , 0          , 0          , 7620        , 127.9921    , 1242         , 83527940     , 41.27083, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 225       , 0          , 0          , 7620        , 127.9921    , 1243         , 83595190     , 41.2882 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 256       , 0          , 0          , 7620        , 127.9921    , 1244         , 83662440     , 41.30556, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 289       , 0          , 0          , 7620        , 127.9921    , 1245         , 83729690     , 41.32292, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 324       , 0          , 0          , 7620        , 127.9921    , 1248         , 83931440     , 41.37496, -1    
 , ,, , ,80              
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 25        , 0          , 0          , 7296        , 128.8352    , 73           , 4909451      , 9.802658, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 36        , 0          , 0          , 7296        , 128.8352    , 165          , 11096700     , 14.76033, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 49        , 0          , 0          , 7296        , 128.8352    , 350          , 23538460     , 21.56518, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 64        , 0          , 0          , 7296        , 128.8352    , 823          , 55349010     , 33.34248, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 81        , 0          , 0          , 7296        , 128.8352    , 1247         , 83864170     , 41.35762, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 100       , 0          , 0          , 7296        , 128.8352    , 1265         , 85074720     , 41.66882, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 121       , 0          , 0          , 7296        , 128.8352    , 1265         , 85074720     , 41.66882, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 144       , 0          , 0          , 7296        , 128.8352    , 1265         , 85074720     , 41.66882, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 169       , 0          , 0          , 7296        , 128.8352    , 1267         , 85209220     , 41.70328, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 196       , 0          , 0          , 7296        , 128.8352    , 1268         , 85276470     , 41.72051, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 225       , 0          , 0          , 7296        , 128.8352    , 1271         , 85478230     , 41.77214, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 256       , 0          , 0          , 7296        , 128.8352    , 1271         , 85478230     , 41.77214, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 289       , 0          , 0          , 7296        , 128.8352    , 1271         , 85478230     , 41.77214, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 80               , 382.083333, 48.69084, 449      , 0          , 324       , 0          , 0          , 7296        , 128.8352    , 1273         , 85612720     , 41.80653, -1    
 , ,, , ,90              
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 25        , 0          , 0          , 6868        , 130.6239    , 94           , 6321757      , 11.12754, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 36        , 0          , 0          , 6868        , 130.6239    , 203          , 13652310     , 16.38253, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 49        , 0          , 0          , 6868        , 130.6239    , 396          , 26632080     , 22.95668, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 64        , 0          , 0          , 6868        , 130.6239    , 835          , 56156020     , 33.59184, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 81        , 0          , 0          , 6868        , 130.6239    , 1191         , 80097990     , 40.37686, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 100       , 0          , 0          , 6868        , 130.6239    , 1198         , 80568760     , 40.50052, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 121       , 0          , 0          , 6868        , 130.6239    , 1198         , 80568760     , 40.50052, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 144       , 0          , 0          , 6868        , 130.6239    , 1198         , 80568760     , 40.50052, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 169       , 0          , 0          , 6868        , 130.6239    , 1198         , 80568760     , 40.50052, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 196       , 0          , 0          , 6868        , 130.6239    , 1199         , 80636010     , 40.51816, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 225       , 0          , 0          , 6868        , 130.6239    , 1199         , 80636010     , 40.51816, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 256       , 0          , 0          , 6868        , 130.6239    , 1199         , 80636010     , 40.51816, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 289       , 0          , 0          , 6868        , 130.6239    , 1200         , 80703260     , 40.5358 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 90               , 392.083333, 47.97873, 449      , 0          , 324       , 0          , 0          , 6868        , 130.6239    , 1200         , 80703260     , 40.5358 , -1    
 , ,, , ,100             
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 25        , 0          , 0          , 6307        , 128.1901    , 109          , 7330540      , 11.98555, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 36        , 0          , 0          , 6307        , 128.1901    , 217          , 14593830     , 16.94204, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 49        , 0          , 0          , 6307        , 128.1901    , 433          , 29120410     , 24.02048, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 64        , 0          , 0          , 6307        , 128.1901    , 916          , 61603460     , 35.23426, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 81        , 0          , 0          , 6307        , 128.1901    , 1266         , 85141900     , 41.68606, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 100       , 0          , 0          , 6307        , 128.1901    , 1275         , 85747170     , 41.8409 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 121       , 0          , 0          , 6307        , 128.1901    , 1275         , 85747170     , 41.8409 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 144       , 0          , 0          , 6307        , 128.1901    , 1275         , 85747170     , 41.8409 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 169       , 0          , 0          , 6307        , 128.1901    , 1276         , 85814420     , 41.85807, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 196       , 0          , 0          , 6307        , 128.1901    , 1279         , 86016170     , 41.90956, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 225       , 0          , 0          , 6307        , 128.1901    , 1281         , 86150670     , 41.94386, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 256       , 0          , 0          , 6307        , 128.1901    , 1281         , 86150670     , 41.94386, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 289       , 0          , 0          , 6307        , 128.1901    , 1282         , 86217920     , 41.96101, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 100              , 402.083333, 47.28222, 449      , 0          , 324       , 0          , 0          , 6307        , 128.1901    , 1283         , 86285180     , 41.97814, -1    
 , ,, , ,110             
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 25        , 0          , 0          , 5701        , 119.7385    , 124          , 8339325      , 12.78689, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 36        , 0          , 0          , 5701        , 119.7385    , 245          , 16476900     , 18.01047, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 49        , 0          , 0          , 5701        , 119.7385    , 488          , 32819300     , 25.52464, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 64        , 0          , 0          , 5701        , 119.7385    , 961          , 64629810     , 36.11846, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 81        , 0          , 0          , 5701        , 119.7385    , 1291         , 86823180     , 42.11502, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 100       , 0          , 0          , 5701        , 119.7385    , 1296         , 87159450     , 42.20039, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 121       , 0          , 0          , 5701        , 119.7385    , 1296         , 87159450     , 42.20039, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 144       , 0          , 0          , 5701        , 119.7385    , 1296         , 87159450     , 42.20039, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 169       , 0          , 0          , 5701        , 119.7385    , 1296         , 87159450     , 42.20039, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 196       , 0          , 0          , 5701        , 119.7385    , 1298         , 87293950     , 42.23449, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 225       , 0          , 0          , 5701        , 119.7385    , 1299         , 87361200     , 42.25154, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 256       , 0          , 0          , 5701        , 119.7385    , 1301         , 87495710     , 42.28561, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 289       , 0          , 0          , 5701        , 119.7385    , 1302         , 87562960     , 42.30264, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 110              , 412.083333, 46.601  , 449      , 0          , 324       , 0          , 0          , 5701        , 119.7385    , 1303         , 87630210     , 42.31967, -1    
 , ,, , ,120             
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 25        , 0          , 0          , 5102        , 105.1791    , 127          , 8541080      , 12.9413 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 36        , 0          , 0          , 5102        , 105.1791    , 249          , 16745900     , 18.15813, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 49        , 0          , 0          , 5102        , 105.1791    , 507          , 34097080     , 26.02535, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 64        , 0          , 0          , 5102        , 105.1791    , 968          , 65100550     , 36.25432, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 81        , 0          , 0          , 5102        , 105.1791    , 1265         , 85074580     , 41.66882, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 100       , 0          , 0          , 5102        , 105.1791    , 1268         , 85276340     , 41.72051, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 121       , 0          , 0          , 5102        , 105.1791    , 1268         , 85276340     , 41.72051, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 144       , 0          , 0          , 5102        , 105.1791    , 1268         , 85276340     , 41.72051, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 169       , 0          , 0          , 5102        , 105.1791    , 1268         , 85276340     , 41.72051, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 196       , 0          , 0          , 5102        , 105.1791    , 1269         , 85343590     , 41.73772, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 225       , 0          , 0          , 5102        , 105.1791    , 1269         , 85343590     , 41.73772, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 256       , 0          , 0          , 5102        , 105.1791    , 1272         , 85545340     , 41.78934, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 289       , 0          , 0          , 5102        , 105.1791    , 1274         , 85679840     , 41.82372, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 324       , 0          , 0          , 5102        , 105.1791    , 1274         , 85679840     , 41.82372, -1    
 , ,, , ,130             
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 25        , 0          , 0          , 4307        , 84.40361    , 139          , 9348109      , 13.54164, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 36        , 0          , 0          , 4307        , 84.40361    , 277          , 18628970     , 19.161  , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 49        , 0          , 0          , 4307        , 84.40361    , 524          , 35240360     , 26.46586, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 64        , 0          , 0          , 4307        , 84.40361    , 948          , 63755470     , 35.86496, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 81        , 0          , 0          , 4307        , 84.40361    , 1193         , 80232360     , 40.41222, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 100       , 0          , 0          , 4307        , 84.40361    , 1197         , 80501370     , 40.48287, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 121       , 0          , 0          , 4307        , 84.40361    , 1197         , 80501370     , 40.48287, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 144       , 0          , 0          , 4307        , 84.40361    , 1197         , 80501370     , 40.48287, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 169       , 0          , 0          , 4307        , 84.40361    , 1197         , 80501370     , 40.48287, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 196       , 0          , 0          , 4307        , 84.40361    , 1198         , 80568630     , 40.50052, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 225       , 0          , 0          , 4307        , 84.40361    , 1201         , 80770380     , 40.55343, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 256       , 0          , 0          , 4307        , 84.40361    , 1203         , 80904880     , 40.58866, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 289       , 0          , 0          , 4307        , 84.40361    , 1205         , 81039380     , 40.62388, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 130              , 432.083333, 45.28319, 449      , 0          , 324       , 0          , 0          , 4307        , 84.40361    , 1205         , 81039380     , 40.62388, -1    
 , ,, , ,140             
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 25        , 0          , 0          , 3744        , 58.58786    , 162          , 10894910     , 14.62479, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 36        , 0          , 0          , 3744        , 58.58786    , 298          , 20041260     , 19.88116, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 49        , 0          , 0          , 3744        , 58.58786    , 604          , 40620550     , 28.45399, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 64        , 0          , 0          , 3744        , 58.58786    , 1012         , 68059610     , 37.09847, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 81        , 0          , 0          , 3744        , 58.58786    , 1280         , 86083300     , 41.92672, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 100       , 0          , 0          , 3744        , 58.58786    , 1281         , 86150550     , 41.94386, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 121       , 0          , 0          , 3744        , 58.58786    , 1281         , 86150550     , 41.94386, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 144       , 0          , 0          , 3744        , 58.58786    , 1281         , 86150550     , 41.94386, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 169       , 0          , 0          , 3744        , 58.58786    , 1281         , 86150550     , 41.94386, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 196       , 0          , 0          , 3744        , 58.58786    , 1282         , 86217800     , 41.96101, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 225       , 0          , 0          , 3744        , 58.58786    , 1285         , 86419560     , 42.0124 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 256       , 0          , 0          , 3744        , 58.58786    , 1285         , 86419560     , 42.0124 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 289       , 0          , 0          , 3744        , 58.58786    , 1286         , 86486810     , 42.02951, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 140              , 442.083333, 44.64596, 449      , 0          , 324       , 0          , 0          , 3744        , 58.58786    , 1287         , 86554060     , 42.04663, -1    
 , ,, , ,150             
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 25        , 0          , 0          , 3019        , 34.56718    , 158          , 10625900     , 14.44213, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 36        , 0          , 0          , 3019        , 34.56718    , 323          , 21722570     , 20.70713, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 49        , 0          , 0          , 3019        , 34.56718    , 606          , 40755040     , 28.50205, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 64        , 0          , 0          , 3019        , 34.56718    , 1032         , 69404630     , 37.47677, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 81        , 0          , 0          , 3019        , 34.56718    , 1267         , 85208980     , 41.70328, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 100       , 0          , 0          , 3019        , 34.56718    , 1272         , 85545250     , 41.78934, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 121       , 0          , 0          , 3019        , 34.56718    , 1272         , 85545250     , 41.78934, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 144       , 0          , 0          , 3019        , 34.56718    , 1272         , 85545250     , 41.78934, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 169       , 0          , 0          , 3019        , 34.56718    , 1272         , 85545250     , 41.78934, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 196       , 0          , 0          , 3019        , 34.56718    , 1273         , 85612500     , 41.80653, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 225       , 0          , 0          , 3019        , 34.56718    , 1274         , 85679750     , 41.82372, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 256       , 0          , 0          , 3019        , 34.56718    , 1277         , 85881500     , 41.87524, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 289       , 0          , 0          , 3019        , 34.56718    , 1278         , 85948760     , 41.89241, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 150              , 452.083333, 44.02277, 449      , 0          , 324       , 0          , 0          , 3019        , 34.56718    , 1280         , 86083260     , 41.92672, -1    
 , ,, , ,160             
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 25        , 0          , 0          , 2500        , 19.79906    , 184          , 12374460     , 15.59202, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 36        , 0          , 0          , 2500        , 19.79906    , 355          , 23874640     , 21.72053, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 49        , 0          , 0          , 2500        , 19.79906    , 640          , 43041610     , 29.3081 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 64        , 0          , 0          , 2500        , 19.79906    , 1031         , 69337360     , 37.45794, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 81        , 0          , 0          , 2500        , 19.79906    , 1250         , 84065660     , 41.40962, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 100       , 0          , 0          , 2500        , 19.79906    , 1254         , 84334670     , 41.47887, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 121       , 0          , 0          , 2500        , 19.79906    , 1254         , 84334670     , 41.47887, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 144       , 0          , 0          , 2500        , 19.79906    , 1254         , 84334670     , 41.47887, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 169       , 0          , 0          , 2500        , 19.79906    , 1254         , 84334670     , 41.47887, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 196       , 0          , 0          , 2500        , 19.79906    , 1254         , 84334670     , 41.47887, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 225       , 0          , 0          , 2500        , 19.79906    , 1254         , 84334670     , 41.47887, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 256       , 0          , 0          , 2500        , 19.79906    , 1258         , 84603670     , 41.54803, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 289       , 0          , 0          , 2500        , 19.79906    , 1258         , 84603670     , 41.54803, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 160              , 462.083333, 43.4133 , 449      , 0          , 324       , 0          , 0          , 2500        , 19.79906    , 1258         , 84603670     , 41.54803, -1    
 , ,, , ,170             
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 25        , 0          , 0          , 1895        , 9.478581    , 210          , 14123020     , 16.66457, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 36        , 0          , 0          , 1895        , 9.478581    , 382          , 25690450     , 22.54181, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 49        , 0          , 0          , 1895        , 9.478581    , 668          , 44924660     , 29.95704, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 64        , 0          , 0          , 1895        , 9.478581    , 1051         , 70682380     , 37.83317, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 81        , 0          , 0          , 1895        , 9.478581    , 1252         , 84200130     , 41.44425, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 100       , 0          , 0          , 1895        , 9.478581    , 1258         , 84603640     , 41.54803, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 121       , 0          , 0          , 1895        , 9.478581    , 1259         , 84670890     , 41.5653 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 144       , 0          , 0          , 1895        , 9.478581    , 1260         , 84738150     , 41.58257, -1    
